variant,training_seed,node_index,outside_range_fraction,lower_violation_fraction,upper_violation_fraction,mean_violation
ekf_centrality,2,142,0.169,0.169,0.0,0.01624264728310029
ekf_centrality,2,143,0.033,0.033,0.0,0.0031044933144367347
ekf_centrality,2,144,0.083,0.083,0.0,0.00425057601948188
ekf_centrality,2,145,0.121,0.121,0.0,0.012387201107561478
ekf_centrality,2,146,0.143,0.143,0.0,0.014039796333227621
ekf_centrality,2,147,0.312,0.312,0.0,0.07262922472324157
ekf_centrality,2,148,0.176,0.176,0.0,0.01841508936379034
ekf_centrality,2,149,0.005,0.005,0.0,0.0006722077698590294
ekf_centrality,2,150,0.017,0.017,0.0,0.0018955114025514842
ekf_centrality,2,151,0.21,0.21,0.0,0.027218546962589324
ekf_centrality,2,152,0.033,0.033,0.0,0.0027328108715621406
ekf_centrality,2,153,0.013,0.013,0.0,0.0017727224405064356
ekf_centrality,2,154,0.171,0.171,0.0,0.019595414232767616
ekf_centrality,2,155,0.155,0.155,0.0,0.015981700686027858
ekf_centrality,2,156,0.004,0.004,0.0,0.0010758851208908886
ekf_centrality,2,157,0.039,0.039,0.0,0.0019610135132358524
ekf_centrality,2,158,0.21,0.21,0.0,0.027218440926329572
ekf_centrality,2,159,0.004,0.004,0.0,0.0006509329904792985
ekf_centrality,2,160,0.187,0.187,0.0,0.022961633299062322
ekf_centrality,2,161,0.21,0.21,0.0,0.027218415520822256
ekf_centrality,2,162,0.21,0.21,0.0,0.02721825394623977
ekf_centrality,2,163,0.109,0.109,0.0,0.010689817615081983
ekf_centrality,2,164,0.032,0.032,0.0,0.0017004457666302338
ekf_centrality,2,165,0.034,0.034,0.0,0.0016430693626811963
ekf_centrality,2,166,0.055,0.055,0.0,0.004108935173641554
ekf_centrality,2,167,0.21,0.21,0.0,0.027197633626597082
ekf_centrality,2,168,0.034,0.034,0.0,0.0016436655801873095
ekf_centrality,2,169,0.209,0.209,0.0,0.02702889891060819
ekf_centrality,2,170,0.209,0.209,0.0,0.027172362141469703
ekf_centrality,2,171,0.026,0.026,0.0,0.0024471107264505665
ekf_centrality,2,172,0.209,0.209,0.0,0.027167014987687456
ekf_centrality,2,173,0.209,0.209,0.0,0.027091018458687346
ekf_centrality,2,174,0.209,0.209,0.0,0.027164958340514894
ekf_centrality,2,175,0.128,0.128,0.0,0.010488358061792243
ekf_centrality,2,176,0.113,0.113,0.0,0.009004351021094247
ekf_centrality,2,177,0.06,0.06,0.0,0.0051100924398358675
ekf_centrality,2,178,0.203,0.203,0.0,0.024483578455135706
ekf_centrality,2,179,0.167,0.167,0.0,0.015626559495845738
ekf_centrality,2,180,0.168,0.168,0.0,0.01621969354790555
ekf_centrality,2,181,0.157,0.157,0.0,0.015338195745009508
ekf_centrality,2,182,0.012,0.012,0.0,0.0006445055143895649
ekf_centrality,2,183,0.011,0.011,0.0,0.0006668405974244193
ekf_centrality,2,184,0.011,0.011,0.0,0.0006578595683539196
ekf_centrality,2,185,0.123,0.123,0.0,0.009039714881673998
ekf_centrality,2,186,0.209,0.209,0.0,0.027096628185609557
ekf_centrality,2,187,0.043,0.043,0.0,0.0023388669790039484
ekf_centrality,2,188,0.201,0.201,0.0,0.024536675403505594
ekf_centrality,2,189,0.019,0.019,0.0,0.0015967497900328275
ekf_centrality,2,190,0.11,0.11,0.0,0.008609704955410295
ekf_centrality,2,191,0.116,0.116,0.0,0.007739082968131382
ekf_centrality,2,192,0.024,0.024,0.0,0.0011585214759117514
ekf_centrality,2,193,0.112,0.112,0.0,0.009372935016240591
ekf_centrality,2,194,0.088,0.088,0.0,0.006716507434536428
ekf_centrality,2,195,0.037,0.037,0.0,0.0036253513592028456
ekf_centrality,2,196,0.114,0.114,0.0,0.009873824620229368
ekf_centrality,2,197,0.152,0.152,0.0,0.01290842222996041
ekf_centrality,2,198,0.116,0.116,0.0,0.009805314269665417
ekf_centrality,2,199,0.11,0.11,0.0,0.009272635262720234
ekf_centrality,2,200,0.048,0.048,0.0,0.004483435701776481
ekf_centrality,2,201,0.156,0.156,0.0,0.013341456384942278
ekf_centrality,2,202,0.082,0.082,0.0,0.007345969480298361
ekf_centrality,2,203,0.036,0.036,0.0,0.0035504019618451334
ekf_centrality,2,204,0.037,0.037,0.0,0.0038425766496613793
ekf_centrality,2,205,0.065,0.065,0.0,0.004216041831944215
ekf_centrality,2,206,0.13,0.13,0.0,0.01140511665338332
ekf_centrality,2,207,0.041,0.041,0.0,0.002506205665341307
ekf_centrality,2,208,0.027,0.027,0.0,0.002221471452393849
ekf_centrality,2,209,0.109,0.109,0.0,0.009680518567855657
ekf_centrality,2,210,0.08,0.08,0.0,0.006203963998783267
ekf_centrality,2,211,0.042,0.042,0.0,0.005425775328880478
ekf_centrality,2,212,0.043,0.043,0.0,0.0054497337736527825
ekf_centrality,2,213,0.076,0.076,0.0,0.0067057778951894395
ekf_centrality,2,214,1.0,1.0,0.0,0.29999945903643527
ekf_centrality,2,215,0.143,0.143,0.0,0.013933592291775205
ekf_centrality,2,216,0.045,0.045,0.0,0.0029492684788333065
ekf_centrality,2,217,0.071,0.071,0.0,0.005982182546530571
ekf_centrality,2,218,0.156,0.156,0.0,0.013976626766231378
ekf_centrality,2,219,0.044,0.044,0.0,0.006261648557498548
ekf_centrality,2,220,0.037,0.037,0.0,0.0027806812918998803
ekf_centrality,2,221,0.095,0.095,0.0,0.0066391589030799485
ekf_centrality,2,222,0.211,0.211,0.0,0.027886551590275636
ekf_centrality,2,223,0.104,0.104,0.0,0.007398628819097763
ekf_centrality,2,224,0.048,0.048,0.0,0.004562600785091291
ekf_centrality,2,225,0.093,0.093,0.0,0.006907035661367588
ekf_centrality,2,226,0.1,0.1,0.0,0.007919782689983173
ekf_centrality,2,227,0.08,0.08,0.0,0.00657578911156362
ekf_centrality,2,228,0.057,0.057,0.0,0.005296958984001102
ekf_centrality,2,229,0.033,0.033,0.0,0.002615002620737678
ekf_centrality,2,230,0.045,0.045,0.0,0.003301363882291295
ekf_centrality,2,231,0.11,0.11,0.0,0.011750789157034605
ekf_centrality,2,232,0.041,0.041,0.0,0.003118295542723705
ekf_centrality,2,233,0.104,0.104,0.0,0.008113630169111713
ekf_centrality,2,234,0.042,0.042,0.0,0.002959516637527941
ekf_centrality,2,235,0.054,0.054,0.0,0.0037324068372671616
ekf_centrality,2,236,0.062,0.062,0.0,0.004444922322224631
ekf_centrality,2,237,0.104,0.104,0.0,0.00795107337001086
ekf_centrality,2,238,0.122,0.122,0.0,0.008949761939995606
ekf_centrality,2,239,0.078,0.078,0.0,0.006556273424509564
ekf_centrality,2,240,0.095,0.095,0.0,0.007336903860191864
ekf_centrality,2,241,0.076,0.076,0.0,0.0061575400762028006
ekf_centrality,2,242,0.084,0.084,0.0,0.0062665002499896144
ekf_centrality,2,243,0.124,0.124,0.0,0.009221756966637695
ekf_centrality,2,244,0.074,0.074,0.0,0.005757554411730594
ekf_centrality,2,245,0.133,0.133,0.0,0.009604745555544534
ekf_centrality,2,246,0.134,0.134,0.0,0.009999215249990114
ekf_centrality,2,247,1.0,1.0,0.0,0.29999976907611225
ekf_centrality,2,248,0.097,0.097,0.0,0.00721412263584247
ekf_centrality,2,249,0.016,0.016,0.0,0.002782619531340001
ekf_centrality,2,250,0.21,0.21,0.0,0.027218558509717803
ekf_centrality,2,251,0.21,0.21,0.0,0.027218558509717803
ekf_centrality,3,0,0.276,0.276,0.0,0.036221041301908515
ekf_centrality,3,1,0.289,0.289,0.0,0.04150727629530675
ekf_centrality,3,2,0.292,0.292,0.0,0.04389651443667208
ekf_centrality,3,3,0.293,0.293,0.0,0.04311867824118062
ekf_centrality,3,4,0.292,0.292,0.0,0.04300691948963452
ekf_centrality,3,5,0.282,0.282,0.0,0.03806741741020014
ekf_centrality,3,6,0.294,0.294,0.0,0.04094779045171918
ekf_centrality,3,7,0.195,0.195,0.0,0.020299982958930624
ekf_centrality,3,8,0.276,0.276,0.0,0.037213806071193824
ekf_centrality,3,9,0.279,0.279,0.0,0.03820454678414743
ekf_centrality,3,10,1.0,1.0,0.0,0.30000000000000565
ekf_centrality,3,11,0.201,0.201,0.0,0.01955441253864484
ekf_centrality,3,12,0.283,0.283,0.0,0.038564391282926665
ekf_centrality,3,13,0.197,0.197,0.0,0.019159917472813568
ekf_centrality,3,14,0.148,0.148,0.0,0.013878021871317278
ekf_centrality,3,15,0.255,0.255,0.0,0.028805695448663356
ekf_centrality,3,16,0.203,0.203,0.0,0.021980815586093244
ekf_centrality,3,17,0.291,0.291,0.0,0.043294537644074184
ekf_centrality,3,18,0.236,0.236,0.0,0.026180874916238106
ekf_centrality,3,19,1.0,1.0,0.0,0.2999994633795013
ekf_centrality,3,20,0.288,0.288,0.0,0.04010608721778752
ekf_centrality,3,21,0.24,0.24,0.0,0.02785531002795734
ekf_centrality,3,22,0.263,0.263,0.0,0.030814591611876357
ekf_centrality,3,23,0.234,0.234,0.0,0.025793707333321248
ekf_centrality,3,24,0.227,0.227,0.0,0.023663421156817334
ekf_centrality,3,25,0.264,0.264,0.0,0.03049251001018932
ekf_centrality,3,26,0.143,0.143,0.0,0.013149027244028997
ekf_centrality,3,27,0.291,0.291,0.0,0.04355316640696382
ekf_centrality,3,28,0.289,0.289,0.0,0.04188231719012367
ekf_centrality,3,29,0.253,0.253,0.0,0.029709072624097332
ekf_centrality,3,30,0.226,0.226,0.0,0.02266984406873108
ekf_centrality,3,31,0.288,0.288,0.0,0.04082078406620951
ekf_centrality,3,32,0.227,0.227,0.0,0.022794147681966918
ekf_centrality,3,33,0.194,0.194,0.0,0.018297913843218765
ekf_centrality,3,34,0.131,0.131,0.0,0.012942666287196094
ekf_centrality,3,35,0.273,0.273,0.0,0.034754277946558866
ekf_centrality,3,36,0.261,0.261,0.0,0.029508673324110706
ekf_centrality,3,37,0.275,0.275,0.0,0.03334844857876657
ekf_centrality,3,38,0.262,0.262,0.0,0.030938073899289455
ekf_centrality,3,39,0.288,0.288,0.0,0.042528370562322004
ekf_centrality,3,40,0.258,0.258,0.0,0.027875573764185313
ekf_centrality,3,41,0.13,0.13,0.0,0.011740321719337626
ekf_centrality,3,42,0.255,0.255,0.0,0.028447317067972846
ekf_centrality,3,43,1.0,1.0,0.0,0.30000000000000565
ekf_centrality,3,44,0.159,0.159,0.0,0.014667155341112719
ekf_centrality,3,45,0.224,0.224,0.0,0.022780117060390518
ekf_centrality,3,46,0.279,0.279,0.0,0.03695266439203091
ekf_centrality,3,47,0.161,0.161,0.0,0.01461313311429255
ekf_centrality,3,48,0.289,0.289,0.0,0.04229825543920907
ekf_centrality,3,49,1.0,1.0,0.0,0.30000000000000565
ekf_centrality,3,50,0.289,0.289,0.0,0.042166047645160784
ekf_centrality,3,51,0.227,0.227,0.0,0.023798175693688264
ekf_centrality,3,52,0.247,0.247,0.0,0.02599675174583774
ekf_centrality,3,53,0.29,0.29,0.0,0.04327960929953898
ekf_centrality,3,54,0.289,0.289,0.0,0.04205519240532984
ekf_centrality,3,55,0.228,0.228,0.0,0.024014288882324958
ekf_centrality,3,56,0.292,0.292,0.0,0.04394212463997767
ekf_centrality,3,57,0.222,0.222,0.0,0.023648454094885724
ekf_centrality,3,58,0.222,0.222,0.0,0.022561178726729053
ekf_centrality,3,59,0.288,0.288,0.0,0.042591992620342294
ekf_centrality,3,60,0.245,0.245,0.0,0.02611198536382104
ekf_centrality,3,61,0.254,0.254,0.0,0.028615854200934616
ekf_centrality,3,62,0.277,0.277,0.0,0.03630385713035498
ekf_centrality,3,63,0.288,0.288,0.0,0.041688628293394585
ekf_centrality,3,64,0.274,0.274,0.0,0.03536836676697558
ekf_centrality,3,65,0.244,0.244,0.0,0.026374690636408564
ekf_centrality,3,66,0.246,0.246,0.0,0.026365986327727874
ekf_centrality,3,67,0.228,0.228,0.0,0.022602723584116986
ekf_centrality,3,68,0.276,0.276,0.0,0.03469402641733306
ekf_centrality,3,69,0.289,0.289,0.0,0.043433861049852425
ekf_centrality,3,70,0.265,0.265,0.0,0.030685530014000702
ekf_centrality,3,71,0.222,0.222,0.0,0.023216117296129272
ekf_centrality,3,72,0.262,0.262,0.0,0.030081034298182728
ekf_centrality,3,73,0.244,0.244,0.0,0.026510013028871342
ekf_centrality,3,74,0.276,0.276,0.0,0.03598794832922737
ekf_centrality,3,75,0.238,0.238,0.0,0.02621082070974974
ekf_centrality,3,76,0.238,0.238,0.0,0.026016983625604163
ekf_centrality,3,77,0.267,0.267,0.0,0.03142994375960879
ekf_centrality,3,78,0.258,0.258,0.0,0.027806832165743624
ekf_centrality,3,79,0.281,0.281,0.0,0.038927440791182606
ekf_centrality,3,80,0.167,0.167,0.0,0.014442690547953291
ekf_centrality,3,81,0.2,0.2,0.0,0.020086676244174633
ekf_centrality,3,82,0.237,0.237,0.0,0.023411326953264113
ekf_centrality,3,83,0.174,0.174,0.0,0.01588575805209578
ekf_centrality,3,84,0.277,0.277,0.0,0.03782968565368217
ekf_centrality,3,85,0.272,0.272,0.0,0.03451029579838831
ekf_centrality,3,86,0.225,0.225,0.0,0.023513222391419383
ekf_centrality,3,87,0.292,0.292,0.0,0.04229506807331082
ekf_centrality,3,88,0.237,0.237,0.0,0.022512437982925567
ekf_centrality,3,89,0.282,0.282,0.0,0.03880366932905904
ekf_centrality,3,90,0.241,0.241,0.0,0.026701549483488393
ekf_centrality,3,91,0.232,0.232,0.0,0.02471858158917235
ekf_centrality,3,92,0.183,0.183,0.0,0.016376078131721494
ekf_centrality,3,93,0.183,0.183,0.0,0.016374818171210254
ekf_centrality,3,94,0.23,0.23,0.0,0.023436025336796777
ekf_centrality,3,95,0.206,0.206,0.0,0.019215133266657216
ekf_centrality,3,96,0.18,0.18,0.0,0.01587492315589278
ekf_centrality,3,97,0.286,0.286,0.0,0.042132185266899304
ekf_centrality,3,98,0.286,0.286,0.0,0.040593709130125874
ekf_centrality,3,99,0.244,0.244,0.0,0.024815091298542057
ekf_centrality,3,100,0.23,0.23,0.0,0.02188323751633917
ekf_centrality,3,101,0.239,0.239,0.0,0.02422754602111664
ekf_centrality,3,102,0.289,0.289,0.0,0.04186639880534838
ekf_centrality,3,103,0.234,0.234,0.0,0.025791617853362654
ekf_centrality,3,104,0.237,0.237,0.0,0.023967921236610408
ekf_centrality,3,105,0.274,0.274,0.0,0.03426499715908456
ekf_centrality,3,106,0.146,0.146,0.0,0.012978985328147861
ekf_centrality,3,107,0.229,0.229,0.0,0.025295391260132312
ekf_centrality,3,108,0.146,0.146,0.0,0.012325261425641418
ekf_centrality,3,109,0.241,0.241,0.0,0.026170213288943072
ekf_centrality,3,110,0.188,0.188,0.0,0.02101734122432509
ekf_centrality,3,111,0.29,0.29,0.0,0.043394532457148735
ekf_centrality,3,112,0.153,0.153,0.0,0.011354837939995201
ekf_centrality,3,113,0.241,0.241,0.0,0.025443381254418806
ekf_centrality,3,114,0.182,0.182,0.0,0.016495433377585786
ekf_centrality,3,115,0.131,0.131,0.0,0.012034709111662068
ekf_centrality,3,116,0.183,0.183,0.0,0.01657394619873271
ekf_centrality,3,117,0.245,0.245,0.0,0.026433959843354674
ekf_centrality,3,118,0.289,0.289,0.0,0.043328529982336224
ekf_centrality,3,119,0.277,0.277,0.0,0.03512393397527173
ekf_centrality,3,120,0.146,0.146,0.0,0.015736646256846946
ekf_centrality,3,121,0.266,0.266,0.0,0.03188506913478857
ekf_centrality,3,122,0.175,0.175,0.0,0.014011958564227973
ekf_centrality,3,123,0.156,0.156,0.0,0.011583507294263967
ekf_centrality,3,124,0.245,0.245,0.0,0.0250729910679165
ekf_centrality,3,125,0.171,0.171,0.0,0.014698393030273147
ekf_centrality,3,126,0.241,0.241,0.0,0.025690560750771932
ekf_centrality,3,127,0.168,0.168,0.0,0.013433686038653128
ekf_centrality,3,128,0.289,0.289,0.0,0.04333672345133423
ekf_centrality,3,129,0.207,0.207,0.0,0.018509710389977233
ekf_centrality,3,130,0.289,0.289,0.0,0.042299100611101134
ekf_centrality,3,131,0.244,0.244,0.0,0.02697048211856967
ekf_centrality,3,132,0.274,0.274,0.0,0.03651971856246601
ekf_centrality,3,133,0.167,0.167,0.0,0.012708668296383922
ekf_centrality,3,134,0.29,0.29,0.0,0.041807885771435564
ekf_centrality,3,135,0.289,0.289,0.0,0.041936268122133614
ekf_centrality,3,136,0.288,0.288,0.0,0.040831478657910224
ekf_centrality,3,137,0.182,0.182,0.0,0.014750079889631899
ekf_centrality,3,138,0.18,0.18,0.0,0.013444342502228058
ekf_centrality,3,139,0.176,0.176,0.0,0.013493567147748887
ekf_centrality,3,140,0.173,0.173,0.0,0.013672818371002173
ekf_centrality,3,141,0.289,0.289,0.0,0.040613407444159096
ekf_centrality,3,142,0.287,0.287,0.0,0.039576792982315506
ekf_centrality,3,143,0.246,0.246,0.0,0.02568919355258285
ekf_centrality,3,144,0.253,0.253,0.0,0.02726541448757635
ekf_centrality,3,145,0.281,0.281,0.0,0.03808503676645534
ekf_centrality,3,146,0.28,0.28,0.0,0.03898550413793521
ekf_centrality,3,147,0.439,0.439,0.0,0.09228601897668111
ekf_centrality,3,148,0.287,0.287,0.0,0.04051872453072662
ekf_centrality,3,149,0.167,0.167,0.0,0.013077039528221356
ekf_centrality,3,150,0.222,0.222,0.0,0.021374193842406342
ekf_centrality,3,151,0.289,0.289,0.0,0.04333931100038415
ekf_centrality,3,152,0.242,0.242,0.0,0.024693946170176246
ekf_centrality,3,153,0.226,0.226,0.0,0.020863613306495898
ekf_centrality,3,154,0.285,0.285,0.0,0.04092381461340314
ekf_centrality,3,155,0.289,0.289,0.0,0.03973168479563381
ekf_centrality,3,156,0.174,0.174,0.0,0.01312746935638833
ekf_centrality,3,157,0.242,0.242,0.0,0.025621394828418406
ekf_centrality,3,158,0.289,0.289,0.0,0.043339282642748625
ekf_centrality,3,159,0.17,0.17,0.0,0.013210595354035017
ekf_centrality,3,160,0.294,0.294,0.0,0.04289465470723448
ekf_centrality,3,161,0.289,0.289,0.0,0.04333927562369249
ekf_centrality,3,162,0.289,0.289,0.0,0.04333922929436647
ekf_centrality,3,163,0.277,0.277,0.0,0.03665500366058952
ekf_centrality,3,164,0.238,0.238,0.0,0.02505126212156539
ekf_centrality,3,165,0.233,0.233,0.0,0.024738634727038338
ekf_centrality,3,166,0.247,0.247,0.0,0.026359746447403673
ekf_centrality,3,167,0.289,0.289,0.0,0.04332498684789969
ekf_centrality,3,168,0.234,0.234,0.0,0.02466750564966121
ekf_centrality,3,169,0.289,0.289,0.0,0.04327943518267965
ekf_centrality,3,170,0.289,0.289,0.0,0.04332461224583052
ekf_centrality,3,171,0.219,0.219,0.0,0.02139435820539904
ekf_centrality,3,172,0.289,0.289,0.0,0.043322090527592595
ekf_centrality,3,173,0.289,0.289,0.0,0.043301246181401014
ekf_centrality,3,174,0.289,0.289,0.0,0.0433237980926251
ekf_centrality,3,175,0.276,0.276,0.0,0.03714218193963947
ekf_centrality,3,176,0.279,0.279,0.0,0.03617155116584406
ekf_centrality,3,177,0.248,0.248,0.0,0.027080734917410695
ekf_centrality,3,178,0.29,0.29,0.0,0.042767470269246675
ekf_centrality,3,179,0.286,0.286,0.0,0.039827583636834765
ekf_centrality,3,180,0.286,0.286,0.0,0.04002654333660685
ekf_centrality,3,181,0.286,0.286,0.0,0.03963974367980037
ekf_centrality,3,182,0.206,0.206,0.0,0.018893301048185263
ekf_centrality,3,183,0.211,0.211,0.0,0.01949448384912551
ekf_centrality,3,184,0.211,0.211,0.0,0.019467296690733722
ekf_centrality,3,185,0.283,0.283,0.0,0.03682703450699241
ekf_centrality,3,186,0.289,0.289,0.0,0.04330070787928355
ekf_centrality,3,187,0.237,0.237,0.0,0.023767774824889957
ekf_centrality,3,188,0.289,0.289,0.0,0.04256741393832745
ekf_centrality,3,189,0.205,0.205,0.0,0.020308472226944794
ekf_centrality,3,190,0.28,0.28,0.0,0.03595836978153992
ekf_centrality,3,191,0.281,0.281,0.0,0.03590208165589253
ekf_centrality,3,192,0.217,0.217,0.0,0.02058194834056143
ekf_centrality,3,193,0.276,0.276,0.0,0.035959378525411256
ekf_centrality,3,194,0.268,0.268,0.0,0.03445072598195035
ekf_centrality,3,195,0.246,0.246,0.0,0.027599228611270045
ekf_centrality,3,196,0.276,0.276,0.0,0.03631497518259701
ekf_centrality,3,197,0.287,0.287,0.0,0.0388800091421146
ekf_centrality,3,198,0.286,0.286,0.0,0.036161473950932575
ekf_centrality,3,199,0.277,0.277,0.0,0.036025221447601785
ekf_centrality,3,200,0.254,0.254,0.0,0.028825789660545574
ekf_centrality,3,201,0.282,0.282,0.0,0.038358103807091405
ekf_centrality,3,202,0.272,0.272,0.0,0.03397887218837821
ekf_centrality,3,203,0.249,0.249,0.0,0.027565999148745086
ekf_centrality,3,204,0.248,0.248,0.0,0.027754297484170534
ekf_centrality,3,205,0.253,0.253,0.0,0.028752639941024862
ekf_centrality,3,206,0.281,0.281,0.0,0.03740681727069427
ekf_centrality,3,207,0.26,0.26,0.0,0.027795952154907315
ekf_centrality,3,208,0.233,0.233,0.0,0.024616183132972556
ekf_centrality,3,209,0.277,0.277,0.0,0.03620533343081277
ekf_centrality,3,210,0.271,0.271,0.0,0.032548477844800416
ekf_centrality,3,211,0.249,0.249,0.0,0.027795890391131003
ekf_centrality,3,212,0.247,0.247,0.0,0.02763800251688517
ekf_centrality,3,213,0.271,0.271,0.0,0.03365815239667182
ekf_centrality,3,214,1.0,1.0,0.0,0.2999995142486178
ekf_centrality,3,215,0.288,0.288,0.0,0.03927983408454883
ekf_centrality,3,216,0.255,0.255,0.0,0.028723203027921113
ekf_centrality,3,217,0.277,0.277,0.0,0.03374841935224075
ekf_centrality,3,218,0.281,0.281,0.0,0.03899744639698667
ekf_centrality,3,219,0.25,0.25,0.0,0.029530640640254287
ekf_centrality,3,220,0.256,0.256,0.0,0.02747165501773794
ekf_centrality,3,221,0.27,0.27,0.0,0.03426261903120664
ekf_centrality,3,222,0.29,0.29,0.0,0.04378763681870068
ekf_centrality,3,223,0.276,0.276,0.0,0.03501924256928357
ekf_centrality,3,224,0.266,0.266,0.0,0.031029755802446376
ekf_centrality,3,225,0.271,0.271,0.0,0.034338272363780786
ekf_centrality,3,226,0.277,0.277,0.0,0.03488314362570001
ekf_centrality,3,227,0.27,0.27,0.0,0.03363162389335132
ekf_centrality,3,228,0.262,0.262,0.0,0.02944368838023533
ekf_centrality,3,229,0.238,0.238,0.0,0.025978193771950653
ekf_centrality,3,230,0.254,0.254,0.0,0.027927232495835203
ekf_centrality,3,231,0.282,0.282,0.0,0.03762607147911326
ekf_centrality,3,232,0.251,0.251,0.0,0.027728869041335844
ekf_centrality,3,233,0.28,0.28,0.0,0.03605105456807316
ekf_centrality,3,234,0.254,0.254,0.0,0.027767324475401194
ekf_centrality,3,235,0.263,0.263,0.0,0.03051656069866742
ekf_centrality,3,236,0.264,0.264,0.0,0.031607547443204806
ekf_centrality,3,237,0.275,0.275,0.0,0.03513738931299466
ekf_centrality,3,238,0.281,0.281,0.0,0.03643895596722205
ekf_centrality,3,239,0.272,0.272,0.0,0.03351512455998554
ekf_centrality,3,240,0.274,0.274,0.0,0.03515103988329611
ekf_centrality,3,241,0.269,0.269,0.0,0.03308511349808651
ekf_centrality,3,242,0.27,0.27,0.0,0.03315222033680526
ekf_centrality,3,243,0.28,0.28,0.0,0.03642203777185438
ekf_centrality,3,244,0.267,0.267,0.0,0.03370716102217809
ekf_centrality,3,245,0.282,0.282,0.0,0.03598037386219754
ekf_centrality,3,246,0.277,0.277,0.0,0.035753117867502106
ekf_centrality,3,247,1.0,1.0,0.0,0.29999985874065116
ekf_centrality,3,248,0.273,0.273,0.0,0.033666816809755425
ekf_centrality,3,249,0.222,0.222,0.0,0.022561178726729053
ekf_centrality,3,250,0.289,0.289,0.0,0.043339314327388904
ekf_centrality,3,251,0.289,0.289,0.0,0.043339314327388904
ekf_centrality,4,0,0.208,0.092,0.116,0.038831836223257685
ekf_centrality,4,1,0.253,0.117,0.136,0.050999021727960864
ekf_centrality,4,2,0.266,0.123,0.143,0.057268062332874715
ekf_centrality,4,3,0.263,0.12,0.143,0.05559274215422106
ekf_centrality,4,4,0.266,0.123,0.143,0.05544719067523168
ekf_centrality,4,5,0.211,0.095,0.116,0.04307021117238264
ekf_centrality,4,6,0.25,0.111,0.139,0.05234738657624598
ekf_centrality,4,7,0.052,0.022,0.03,0.00945237610058684
ekf_centrality,4,8,0.214,0.09,0.124,0.04014709150363885
ekf_centrality,4,9,0.213,0.094,0.119,0.04339916328996446
ekf_centrality,4,10,1.0,1.0,0.0,0.30000000000000565
ekf_centrality,4,11,0.049,0.021,0.028,0.007182635077170324
ekf_centrality,4,12,0.217,0.1,0.117,0.04256500448531799
ekf_centrality,4,13,0.046,0.019,0.027,0.007051561262330134
ekf_centrality,4,14,0.019,0.019,0.0,0.005425919357186918
ekf_centrality,4,15,0.156,0.061,0.095,0.02574784746215636
ekf_centrality,4,16,0.06,0.029,0.031,0.010794888783590273
ekf_centrality,4,17,0.263,0.119,0.144,0.05661599887551735
ekf_centrality,4,18,0.114,0.044,0.07,0.017433140880261124
ekf_centrality,4,19,1.0,1.0,0.0,0.29999957096622243
ekf_centrality,4,20,0.241,0.111,0.13,0.046912737978748384
ekf_centrality,4,21,0.109,0.037,0.072,0.01761794936364428
ekf_centrality,4,22,0.166,0.069,0.097,0.03104981439182514
ekf_centrality,4,23,0.115,0.045,0.07,0.017559273114690674
ekf_centrality,4,24,0.095,0.024,0.071,0.014142820923062497
ekf_centrality,4,25,0.165,0.068,0.097,0.030103801126156644
ekf_centrality,4,26,0.015,0.015,0.0,0.004150972026614823
ekf_centrality,4,27,0.265,0.122,0.143,0.0572720361676123
ekf_centrality,4,28,0.24,0.112,0.128,0.050120121768697255
ekf_centrality,4,29,0.155,0.067,0.088,0.025936569089882355
ekf_centrality,4,30,0.087,0.024,0.063,0.012527063807949785
ekf_centrality,4,31,0.232,0.104,0.128,0.04759731586101625
ekf_centrality,4,32,0.091,0.023,0.068,0.012747581769197285
ekf_centrality,4,33,0.043,0.014,0.029,0.0072853325718246565
ekf_centrality,4,34,0.02,0.017,0.003,0.004379497149334246
ekf_centrality,4,35,0.199,0.085,0.114,0.03540890961008761
ekf_centrality,4,36,0.159,0.065,0.094,0.025081651206370757
ekf_centrality,4,37,0.174,0.074,0.1,0.03232105857344064
ekf_centrality,4,38,0.167,0.066,0.101,0.02768677532325808
ekf_centrality,4,39,0.263,0.12,0.143,0.05424038045086281
ekf_centrality,4,40,0.149,0.056,0.093,0.024394166058091665
ekf_centrality,4,41,0.016,0.015,0.001,0.0036269230241379622
ekf_centrality,4,42,0.147,0.057,0.09,0.023601807158116352
ekf_centrality,4,43,1.0,1.0,0.0,0.30000000000000565
ekf_centrality,4,44,0.021,0.013,0.008,0.0038030666366337786
ekf_centrality,4,45,0.092,0.023,0.069,0.01266608673501419
ekf_centrality,4,46,0.205,0.09,0.115,0.04074399763440067
ekf_centrality,4,47,0.021,0.013,0.008,0.0035985928299262586
ekf_centrality,4,48,0.262,0.12,0.142,0.05351272399600944
ekf_centrality,4,49,1.0,1.0,0.0,0.30000000000000565
ekf_centrality,4,50,0.259,0.118,0.141,0.05310217783260169
ekf_centrality,4,51,0.09,0.03,0.06,0.013070663351683958
ekf_centrality,4,52,0.13,0.049,0.081,0.018361659395772667
ekf_centrality,4,53,0.265,0.121,0.144,0.05632329597310805
ekf_centrality,4,54,0.258,0.118,0.14,0.05277603892711569
ekf_centrality,4,55,0.111,0.03,0.081,0.015720829137781975
ekf_centrality,4,56,0.263,0.128,0.135,0.05512541836908936
ekf_centrality,4,57,0.087,0.03,0.057,0.012873330929562197
ekf_centrality,4,58,0.091,0.024,0.067,0.01229754428244249
